room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
7300199,1076,30337227,Private room,,Barcelona,,Ciutat Vella,17,4.5,2,1.0,,43.0,,Doble room center city,2017-04-15 13:41:08.743724,41.381615,2.17155,0101000020E6100000C8073D9B555F0140DE54A4C2D8B04440
12505760,1076,42686705,Private room,,Barcelona,,Ciutat Vella,19,4.0,2,1.0,,49.0,,Double room in the city centre,2017-04-15 13:41:08.738868,41.381657,2.170211,0101000020E61000000C5BB395975C01400DA5F622DAB04440
11705839,1076,26517073,Private room,,Barcelona,,Sants-Montjuïc,0,0.0,2,1.0,,42.0,,Cozy central room in Barcelona,2017-04-15 13:41:08.726190,41.372502,2.170562,0101000020E6100000D7851F9C4F5D0140E8D84125AEAF4440
17832063,1076,852613,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,50.0,,GREAT LOCATION/ RAVAL,2017-04-15 13:41:07.804663,41.380027,2.170123,0101000020E610000017618A72695C01406A4C88B9A4B04440
9299000,1076,10671424,Private room,,Barcelona,,Ciutat Vella,6,4.5,2,1.0,,49.0,,Cozy room with private rooftop,2017-04-15 13:41:07.800111,41.378535,2.169298,0101000020E6100000C539EAE8B85A014018B2BAD573B04440
9071596,1076,44840307,Private room,,Barcelona,,Ciutat Vella,29,5.0,2,1.0,,42.0,,Buena onda! Nice time! Perfect Spot,2017-04-15 13:41:07.790213,41.382055,2.170038,0101000020E6100000349E08E23C5C0140FB22A12DE7B04440
4381232,1076,229209,Private room,,Barcelona,,Ciutat Vella,44,4.5,2,1.0,,53.0,,Perfect quit room Barcelona center Rambla fastwifi,2017-04-15 13:41:06.623997,41.381779,2.171823,0101000020E6100000D89AADBCE45F014059A65F22DEB04440
183858,1076,180478,Private room,,Barcelona,,Ciutat Vella,99,4.5,2,1.0,,49.0,,"Central, Bright & Beautiful room ",2017-04-15 13:41:06.615733,41.380589,2.168827,0101000020E61000004F745DF8C1590140D21BEE23B7B04440
10277005,1076,52847952,Private room,,Barcelona,,Sant Martí,5,5.0,2,1.0,,43.0,,"Suite Poblenou, mar y centro! 1-2",2017-04-15 13:38:27.546066,41.404781,2.20949,0101000020E61000005BB6D61709AD0140668522DDCFB34440
15402143,1076,78031202,Private room,,Barcelona,,Eixample,1,0.0,2,1.0,,55.0,,Light and big room in the very centre of Barcelona,2017-04-15 13:37:26.980327,41.395683,2.165786,0101000020E6100000C713419C87530140A54A94BDA5B24440
4128156,1076,20650170,Private room,,Barcelona,,Sant Martí,0,0.0,2,1.0,,49.0,,Chambre à coucher;FREE WIFI,2017-04-15 13:33:02.915179,41.401658,2.199953,0101000020E61000008EE55DF580990140A016838769B34440
6597213,1076,2778630,Private room,,Barcelona,,Nou Barris,5,4.5,2,1.0,,43.0,,Roomy and cozy bedroom.,2017-04-15 13:32:51.204817,41.43161,2.180993,0101000020E61000007E703E75AC720140335019FF3EB74440
519566,1076,1206797,Private room,,Barcelona,,Ciutat Vella,29,4.5,2,1.0,,43.0,,Comfy double room Barcelona Center,2017-04-15 13:30:49.546072,41.381104,2.178909,0101000020E610000036AE7FD7676E0140F92F1004C8B04440
9736454,1076,49943389,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,55.0,,Habitacion doble luminosa.. Pl.Real,2017-04-15 13:30:46.733173,41.378811,2.177818,0101000020E6100000FB1EF5D72B6C0140BA2EFCE07CB04440
8934487,1076,4172638,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,49.0,,Double room in the heart of Bcn,2017-04-15 13:30:45.425284,41.384073,2.173902,0101000020E610000004AC55BB266401406823D74D29B14440
17005388,1076,39518968,Private room,,Barcelona,,Ciutat Vella,1,0.0,2,1.0,,54.0,,Cosy Private Double-Bed Room Central BCN,2017-04-15 13:30:44.186299,41.383021,2.174339,0101000020E6100000B8567BD80B650140325706D506B14440
16922606,1076,113031109,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,55.0,,Room in super central flat,2017-04-15 13:30:43.338723,41.383655,2.175006,0101000020E610000089D4B48B6966014033F9669B1BB14440
17758914,1076,70531762,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,60.0,,"Big&bright double room at MACBA, the heart of city",2017-04-15 13:29:49.767531,41.381452,2.165768,0101000020E610000060C9552C7E530140357F4C6BD3B04440
14930754,1076,93885912,Private room,,Barcelona,,Ciutat Vella,1,0.0,2,1.0,,60.0,,Habitación en el centro de Barcelona,2017-04-15 13:29:48.386112,41.381486,2.171883,0101000020E61000002DE8BD3104600140E1F08288D4B04440
14870222,1076,92860424,Private room,,Barcelona,,Ciutat Vella,2,0.0,2,1.0,,54.0,,Con mucho encanto!!,2017-04-15 13:29:47.346237,41.381221,2.168011,0101000020E610000030F2B2261658014032C687D9CBB04440
16633000,1076,109869509,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,49.0,,Centrica habitación con balcon y W.C privado,2017-04-15 13:29:47.335136,41.380633,2.167466,0101000020E61000001689096AF8560140A2630795B8B04440
2907664,1076,6777896,Private room,,Barcelona,,Ciutat Vella,37,4.0,2,1.0,,53.0,,Large Balcony Room in Gotic-Pl. Catalunya-Ramblas,2017-04-15 13:29:02.836784,41.385481,2.170464,0101000020E6100000AA29C93A1C5D01405C1D007157B14440
14830214,1076,92296430,Private room,,Barcelona,,Ciutat Vella,2,0.0,2,1.0,,49.0,,Hostal Excellence Barcelona Pl.Catalunya,2017-04-15 13:29:02.830078,41.385942,2.170992,0101000020E61000006405BF0D315E01409013268C66B14440
11864747,1076,63247552,Private room,,Barcelona,,Ciutat Vella,1,0.0,2,1.0,,55.0,,¡Habitación perfecta en el centro de Barcelona!,2017-04-15 13:28:02.688350,41.381139,2.16463,0101000020E61000001A868F8829510140751DAA29C9B04440
7396890,1076,642984,Private room,,Barcelona,,Ciutat Vella,7,5.0,2,1.0,,55.0,,So special room in Barcelona!,2017-04-15 13:26:53.202351,41.378939,2.168418,0101000020E61000003A765089EB580140E816BA1281B04440
17843626,1076,17519992,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,2.0,,59.0,,a refuge for wandering souls,2017-04-15 13:26:35.646806,41.381151,2.17543,0101000020E6100000F3E505D8476701403AEB538EC9B04440
14092839,1076,32526838,Private room,,Barcelona,,Ciutat Vella,2,0.0,9,1.0,,55.0,,Quiet room plaza Reial,2017-04-15 13:26:35.641375,41.380462,2.175146,0101000020E6100000A43330F2B266014075AF93FAB2B04440
3880150,1076,20057970,Private room,,Barcelona,,Ciutat Vella,4,4.5,2,1.0,,60.0,,Private Double Room BCN Plaça Reail,2017-04-15 13:26:35.637141,41.380407,2.175269,0101000020E61000006005F86EF3660140B115342DB1B04440
10559242,1076,20390075,Private room,,Barcelona,,Ciutat Vella,12,4.5,2,1.0,,61.0,,Great small room. All you need,2017-04-15 13:26:35.633800,41.378591,2.174971,0101000020E6100000C2FC153257660140ACC77DAB75B04440
15145099,1076,96054598,Private room,,Barcelona,,Ciutat Vella,1,0.0,2,1.0,,46.0,,"Room w/ balcony, WiFi, 2 WCs and true BCN vibes!",2017-04-15 13:26:35.626085,41.381913,2.17422,0101000020E610000014799274CD64014068757286E2B04440
17648487,1076,104496755,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,55.0,,Cozy room in gothic next to ramblas,2017-04-15 13:26:35.623658,41.378823,2.17866,0101000020E6100000AED3484BE56D01407EFCA5457DB04440
13059642,1076,64162295,Private room,,Barcelona,,Ciutat Vella,18,4.5,2,1.0,,55.0,,Peaceful room 5 min to la Rambla,2017-04-15 13:26:34.186367,41.380885,2.173536,0101000020E6100000E36DA5D766630140BB44F5D6C0B04440
2184733,1076,2857503,Private room,,Barcelona,,Ciutat Vella,52,4.0,2,1.0,,43.0,,Small Room,2017-04-15 13:26:34.179146,41.381557,2.173862,0101000020E61000002123A0C211640140AA471ADCD6B04440
17330475,1076,29844665,Private room,,Barcelona,,Ciutat Vella,1,0.0,1,1.0,,55.0,,"Double room in a modern apartm with pool, Rambla",2017-04-15 13:26:34.170121,41.381735,2.174144,0101000020E6100000645B069CA5640140895E46B1DCB04440
16116542,1076,1791076,Private room,,Barcelona,,Ciutat Vella,1,0.0,2,1.0,,49.0,,Beautiful & Bright Apartment Close to Ramblas,2017-04-15 13:26:34.163323,41.379306,2.172139,0101000020E6100000DDED7A698A6001409A9658198DB04440
6183733,1076,7061500,Private room,,Barcelona,,Ciutat Vella,5,4.5,2,1.0,,46.0,,Double Bedroom near La Rambla (Raval),2017-04-15 13:26:33.603840,41.379225,2.172742,0101000020E6100000412AC58EC6610140AD69DE718AB04440
12806728,1076,10472940,Private room,,Barcelona,,Ciutat Vella,28,5.0,2,1.0,,42.0,,Habitación amplia e independiente,2017-04-15 13:26:33.593419,41.380498,2.172599,0101000020E61000001494A2957B610140C2189128B4B04440
2688649,1076,13762982,Private room,,Barcelona,,Ciutat Vella,19,5.0,2,1.0,,60.0,,COZY ROOM NEXT PICASSO MUSEUM,2017-04-15 13:25:19.194153,41.384742,2.180661,0101000020E61000001F4DF564FE710140E6B2D1393FB14440
6838952,1076,30337227,Private room,,Barcelona,,Ciutat Vella,35,4.5,4,1.0,,43.0,,Room in the center of BCN!,2017-04-15 13:23:05.607870,41.378609,2.166162,0101000020E610000020B41EBE4C540140527C7C4276B04440
9124242,1076,35507976,Private room,,Barcelona,,Eixample,0,0.0,1,1.0,,55.0,,Habitación con cama doble.,2017-04-15 13:22:43.270516,41.399918,2.177896,0101000020E6100000B7B6F0BC546C0140768A558330B34440
11905455,1076,1722907,Private room,,Barcelona,,Sant Martí,2,0.0,2,1.0,,43.0,,7 APT buenas vistas playa cerca gym,2017-04-15 13:21:50.507726,41.408107,2.204689,0101000020E6100000BCCE86FC33A301406422A5D93CB44440
11162123,1076,42009967,Private room,,Barcelona,,Sant Martí,2,0.0,2,1.0,,43.0,,"Habitación doble,PobleNou,Barcelona",2017-04-15 13:21:08.129826,41.404567,2.20378,0101000020E61000008CA19C6857A101403A05F9D9C8B34440
8650653,1076,40865757,Private room,,Barcelona,,Sant Martí,20,5.0,2,1.0,,49.0,,Beautiful room close to the beach,2017-04-15 13:21:05.697628,41.40368,2.207605,0101000020E61000007EE36BCF2CA901404F0647C9ABB34440
12099420,1076,17628440,Private room,,Barcelona,,Ciutat Vella,9,4.0,2,1.0,,41.0,,ART & FRIENDS & MUSIC,2017-04-15 13:20:00.350036,41.379649,2.169199,0101000020E610000092205C01855A0140C47AA35698B04440
14586540,1076,18112947,Private room,,Barcelona,,Sants-Montjuïc,0,0.0,2,1.0,,49.0,,Beautiful Double Room Close to Sants Station,2017-04-15 13:19:22.876849,41.380198,2.13716,0101000020E61000000D8E9257E71801409700FC53AAB04440
3600840,1076,1882342,Private room,,Barcelona,,Eixample,1,0.0,1,1.0,,55.0,,Pent house Terasse and wifi,2017-04-15 13:19:13.412817,41.379181,2.1503,0101000020E6100000DDB5847CD0330140DE21C50089B04440
16615424,1076,23935374,Private room,,Barcelona,,Eixample,0,0.0,2,1.0,,60.0,,Habitación doble en el centro,2017-04-15 13:17:22.485568,41.375337,2.159291,0101000020E610000089601C5C3A46014048FDF50A0BB04440
16201021,1076,105813105,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,60.0,,ático 50  mt de la playa,2017-04-15 13:17:03.718441,41.37529,2.189514,0101000020E6100000BA1281EA1F8401400742B28009B04440
6554383,1076,22855908,Private room,,Barcelona,,Ciutat Vella,14,5.0,1,1.0,,55.0,,Habitación en ático duplex,2017-04-15 13:17:01.357143,41.377422,2.166655,0101000020E610000013B875374F5501403D65355D4FB04440
14179341,1076,34380427,Private room,,Barcelona,,Eixample,3,5.0,3,1.0,,57.0,,Habitaciones en piso en el centro de Barcelona.,2017-04-15 13:16:04.981757,41.383728,2.156351,0101000020E61000003E93FDF3344001409D47C5FF1DB14440
14312366,1076,87264987,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,47.0,,"Cozy apartment at Gotico, city centre of Barcelona",2017-04-15 13:14:30.114385,41.381987,2.177341,0101000020E610000064EB19C2316B0140A33F34F3E4B04440
14099568,1076,84865060,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,59.0,,Bright flat right in the heart of Barcelona,2017-04-15 13:14:30.110477,41.383832,2.176258,0101000020E610000056444DF4F968014042942F6821B14440
17646376,1076,20503774,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,55.0,,ROOM - double bed Wifi - in shared flat GOTHIC,2017-04-15 13:14:30.106200,41.381688,2.177047,0101000020E6100000DCD6169E976A014048A30227DBB04440
11779360,1076,7866658,Private room,,Barcelona,,Ciutat Vella,6,5.0,2,1.0,,60.0,,Kind size great room in the heart of Barcelona,2017-04-15 13:14:30.103561,41.381787,2.176168,0101000020E610000057D0B4C4CA680140DC847B65DEB04440
13485513,1076,52033246,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,49.0,,Habitación en el gòtico,2017-04-15 13:14:30.097443,41.380568,2.178287,0101000020E6100000666A12BC216D0140BAF3C473B6B04440
13244811,1076,74442840,Private room,,Barcelona,,Ciutat Vella,14,4.5,2,1.0,,60.0,,En pleno corazón de Barcelona,2017-04-15 13:14:28.647759,41.381736,2.176812,0101000020E6100000A452EC681C6A014059DAA9B9DCB04440
9354588,1076,7998364,Private room,,Barcelona,,Ciutat Vella,0,0.0,1,1.0,,53.0,,Spacious Double and Sunny Room for a GIRL ONLY!!,2017-04-15 13:14:28.633753,41.382152,2.17699,0101000020E610000098C0ADBB796A0140ED0C535BEAB04440
2100786,1076,1723282,Private room,,Barcelona,,Ciutat Vella,32,4.5,2,1.0,,42.0,,Spacious Loft in Born,2017-04-15 13:13:38.763211,41.386909,2.175616,0101000020E6100000153C855CA967014098C3EE3B86B14440
12790610,1076,64725391,Private room,,Barcelona,,Sants-Montjuïc,0,0.0,1,1.0,,43.0,,1 single Room in central Barcelona,2017-04-15 13:12:21.966875,41.380638,2.137324,0101000020E6100000B1A547533D190140B3CEF8BEB8B04440
6916780,1076,36252924,Private room,,Barcelona,,Sarrià-Sant Gervasi,6,5.0,3,1.0,,56.0,,GREAT APARTMENT - CENTER OF BCN,2017-04-15 13:12:21.957136,41.403016,2.145298,0101000020E6100000C76471FF91290140E3E13D0796B34440
13803571,1076,45614747,Private room,,Barcelona,,Eixample,0,0.0,2,1.0,,43.0,,Habitacion Eixample Esquerra,2017-04-15 13:12:14.993786,41.384105,2.143217,0101000020E610000090D959F44E250140739D465A2AB14440
13477787,1076,71137507,Private room,,Barcelona,,Sants-Montjuïc,17,5.0,3,1.0,,43.0,,CÈNTRIC VINTAGE DOUBLE ROOM,2017-04-15 13:12:14.987587,41.379937,2.137853,0101000020E6100000703E75AC521A01402AC58EC6A1B04440
18218112,1076,32116666,Private room,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,41.0,,Double room barcelona city centre.,2017-04-15 13:07:00.524010,41.385902,2.172224,0101000020E6100000C0B0FCF9B660014002BB9A3C65B14440
3859298,1076,587494,Private room,,Barcelona,,Gràcia,0,0.0,2,1.0,,54.0,,Spacious room in historic building!,2017-04-15 13:03:27.578896,41.4028,2.153653,0101000020E610000053758F6CAE3A0140166A4DF38EB34440
3310344,1076,12595856,Private room,,Barcelona,,Eixample,0,0.0,1,1.0,,60.0,,Sweet room Barcelona center!!!,2017-04-15 13:02:50.332290,41.393276,2.178997,0101000020E61000002AA8A8FA956E01409E2633DE56B24440
16939915,1076,60324043,Private room,,Barcelona,,Les Corts,2,0.0,1,1.0,,54.0,,PRIVATE ROOM+PRIVATE BATHROOM + WIFI+ GAYFRIENDLY,2017-04-15 12:51:20.783478,41.382441,2.135631,0101000020E61000001897AAB4C515014024D3A1D3F3B04440
6423009,1076,8281212,Private room,,Barcelona,,Sants-Montjuïc,61,4.5,3,1.0,,43.0,,Buena ubicación,2017-04-15 12:51:20.759133,41.374971,2.132872,0101000020E6100000D26EF4311F10014066F9BA0CFFAF4440
14362758,1076,88067845,Private room,,Barcelona,,Sants-Montjuïc,17,3.5,2,1.0,,43.0,,habitación de encantoII,2017-04-15 12:51:19.115782,41.380696,2.140753,0101000020E6100000D882DE1B43200140E8DB82A5BAB04440
17901135,1076,121700550,Private room,,Barcelona,,Sants-Montjuïc,3,5.0,2,1.0,,55.0,,Room for 2 near the Centr,2017-04-15 12:51:19.106130,41.373634,2.134038,0101000020E6100000B75ED383821201403B56293DD3AF4440
13683831,1076,79467759,Private room,,Barcelona,,Sants-Montjuïc,0,0.0,5,1.0,,55.0,," Habitación en el jardín, con baño privado. ",2017-04-15 12:51:17.681114,41.378459,2.137591,0101000020E61000009FCA694FC91901403DF0315871B04440
16253094,1076,106269512,Private room,,Barcelona,,Sarrià-Sant Gervasi,1,0.0,1,1.0,,43.0,,Room with private bath at 20' from downtown,2017-04-15 12:51:16.530577,41.39623,2.133076,0101000020E61000005A0F5F268A100140D8D825AAB7B24440
14361857,1076,88067845,Private room,,Barcelona,,Sants-Montjuïc,16,4.5,2,1.0,,43.0,,Habitación  de encanto l,2017-04-15 12:51:15.581466,41.380863,2.139896,0101000020E6100000CFBA46CB811E0140D3A0681EC0B04440
16496301,1076,107441819,Private room,,Barcelona,,Sants-Montjuïc,6,4.5,2,0.0,,42.0,,Nice Room for 2 near the Center,2017-04-15 12:51:14.721351,41.375068,2.133959,0101000020E6100000F609A0185912014058E36C3A02B04440
7079397,1076,25404375,Private room,,Barcelona,,Sants-Montjuïc,22,5.0,2,1.0,,49.0,,Nice room in the heart of Sants,2017-04-15 12:51:14.710104,41.374187,2.132044,0101000020E61000006F10AD156D0E01404FCB0F5CE5AF4440
13790837,1076,80649742,Private room,,Barcelona,,Les Corts,47,5.0,2,1.0,,45.0,,HABITACIÓN A 50 MTS. DEL CAMP NOU,2017-04-15 12:51:13.198106,41.37744,2.124046,0101000020E6100000D09849D40BFE0040E31934F44FB04440
16076285,1076,57025294,Private room,,Barcelona,,Sants-Montjuïc,19,4.5,2,1.0,,43.0,,Habitación doble en Barcelona,2017-04-15 12:51:13.180820,41.380402,2.133523,0101000020E6100000471CB281741101409FAA4203B1B04440
18132435,1076,124979107,Private room,,Barcelona,,Sarrià-Sant Gervasi,0,0.0,1,1.0,,55.0,,Habitación individual soleada,2017-04-15 12:51:13.176913,41.392595,2.127135,0101000020E61000006A6AD95A5F0401405CC98E8D40B24440
3852171,1076,19865534,Private room,,Barcelona,,Sants-Montjuïc,84,5.0,2,1.0,,57.0,,"Quiet, bright room near Camp Nou Stadium and metro",2017-04-15 12:51:11.839065,41.3741,2.127362,0101000020E61000007506465ED604014080B74082E2AF4440
4749123,1076,1031239,Private room,,Barcelona,,Sants-Montjuïc,114,4.5,2,1.0,,42.0,,"15m2 Double Room in ""Sofing"" Flat @Plaza de España",2017-04-15 12:51:11.827019,41.375909,2.139356,0101000020E6100000D102B4AD661D0140D3A23EC91DB04440
16537677,1076,108807217,Private room,,Barcelona,,Sants-Montjuïc,10,4.5,2,1.0,,49.0,,Piso céntrico y reformado,2017-04-15 12:51:10.238500,41.380148,2.135752,0101000020E6100000C8EE022505160140E5D18DB0A8B04440
5024156,1076,25927442,Private room,,Barcelona,,Sants-Montjuïc,54,5.0,2,1.0,,57.0,,Habitacion doble con baño privado,2017-04-15 12:51:08.809581,41.380876,2.139061,0101000020E610000044317903CC1C014068EA758BC0B04440
17589582,1076,74774948,Private room,,Barcelona,,Sants-Montjuïc,2,0.0,2,1.0,,53.0,,Habitación doble.,2017-04-15 12:51:07.871870,41.380299,2.13536,0101000020E6100000137EA99F37150140CBD93BA3ADB04440
17118129,1076,54513420,Private room,,Barcelona,,Les Corts,5,4.5,2,1.0,,43.0,,Cozy double bedroom in Les Corts,2017-04-15 12:51:06.399035,41.387624,2.134958,0101000020E610000026AB22DC641401408692C9A99DB14440
7979554,1076,879974,Private room,,Barcelona,,Ciutat Vella,0,0.0,3,1.0,,55.0,,Big room in the center,2017-04-15 12:51:02.979965,41.377267,2.167831,0101000020E6100000310A82C7B7570140166EF9484AB04440
16212410,1076,105920424,Private room,,Barcelona,,Sants-Montjuïc,1,0.0,2,1.0,,49.0,,Lovely loft,2017-04-15 12:51:01.492954,41.374006,2.161576,0101000020E6100000488C9E5BE84A0140FF40B96DDFAF4440
14948988,1076,37117630,Private room,,Barcelona,,Sants-Montjuïc,0,0.0,2,1.0,,55.0,,LOVELY DOUBLE ROOM NEAR PLAZA DE ESPAÑA,2017-04-15 12:51:01.488757,41.372209,2.146799,0101000020E61000001DAF40F4A42C01407023658BA4AF4440
14484747,1076,85851231,Private room,,Barcelona,,Sants-Montjuïc,0,0.0,2,1.0,,43.0,,"Habitacion con cama doble, cerca de Metro",2017-04-15 12:51:01.482523,41.374455,2.158165,0101000020E610000087F9F202EC4301406E693524EEAF4440
8198663,1076,5441643,Private room,,Barcelona,,Eixample,0,0.0,2,1.0,,55.0,,Big and nice room in center,2017-04-15 12:51:01.470000,41.378089,2.16184,0101000020E6100000257A19C5724B01401AFD683865B04440
9071066,1076,3483597,Private room,,Barcelona,,Eixample,0,0.0,2,1.0,,46.0,,Fantastic Room in Barcelona TAKE IT,2017-04-15 12:51:01.459484,41.375464,2.164058,0101000020E6100000662D05A4FD4F0140A56950340FB04440
14840961,1076,92852092,Private room,,Barcelona,,Sants-Montjuïc,2,0.0,2,1.0,,43.0,,HABITACIÓN A POCOS METROS DE LA FERIA DE BARCELONA,2017-04-15 12:50:59.814626,41.370471,2.145776,0101000020E61000006555849B8C2A0140E78EFE976BAF4440
4628556,1076,1633481,Private room,,Barcelona,,Eixample,1,0.0,2,1.0,,49.0,,Comfy apartment in the trending Sant Antoni,2017-04-15 12:50:59.809894,41.376931,2.161526,0101000020E61000002BA1BB24CE4A01409EEC66463FB04440
6673248,1076,32578030,Private room,,Barcelona,,Eixample,1,0.0,2,1.0,,43.0,,Double room - BCN city center,2017-04-15 12:50:58.955965,41.376639,2.161664,0101000020E61000003C86C77E164B0140F6B2EDB435B04440
12536159,1076,10204903,Private room,,Barcelona,,Sants-Montjuïc,5,5.0,2,1.0,,43.0,,Sunny Room!,2017-04-15 12:50:58.950205,41.373758,2.161548,0101000020E6100000A8DF85ADD94A0140274F594DD7AF4440
10958253,1076,56838942,Private room,,Barcelona,,Eixample,8,4.5,2,1.0,,43.0,,Céntrica y tranquila habitación,2017-04-15 12:50:57.613827,41.375895,2.160738,0101000020E6100000ABCB2901314901406EDDCD531DB04440
6303467,1076,11142537,Private room,,Barcelona,,Sants-Montjuïc,6,5.0,2,1.0,,53.0,,DB Room Montjuic Center,2017-04-15 12:50:55.524520,41.373941,2.161437,0101000020E610000031EA5A7B9F4A014018D1764CDDAF4440
10700849,1076,1090523,Private room,,Barcelona,,Sants-Montjuïc,26,5.0,2,1.0,,57.0,,Magnifique chambre double ensoleillée avec balcon,2017-04-15 12:50:51.206670,41.372313,2.161821,0101000020E6100000B972F6CE684B01401570CFF3A7AF4440
3448140,1076,13162218,Private room,,Barcelona,,Sants-Montjuïc,19,5.0,2,1.0,,55.0,,sunny and colorful flat with views,2017-04-15 12:50:51.194870,41.372109,2.161377,0101000020E6100000DC9C4A06804A01400DC68844A1AF4440
12202980,1076,1090523,Private room,,Barcelona,,Sants-Montjuïc,0,0.0,2,1.0,,49.0,,Quiet sunny double room,2017-04-15 12:50:48.469500,41.371699,2.16062,0101000020E61000000DAB7823F34801405B7A34D593AF4440
13518761,1076,15568419,Private room,,Barcelona,,Sants-Montjuïc,4,5.0,2,1.0,,55.0,,"Very central, cozy room with terrace",2017-04-15 12:50:43.877544,41.372797,2.164703,0101000020E6100000B96C74CE4F5101400186E5CFB7AF4440
15866618,1076,50510902,Private room,,Barcelona,,Eixample,0,0.0,3,1.0,,55.0,,HABITACIÓN DOBLE CON BAÑO PRIVADO,2017-04-15 12:50:33.150614,41.380962,2.154781,0101000020E6100000605628D2FD3C01406682E15CC3B04440
587216,1076,2856139,Private room,,Barcelona,,Sants-Montjuïc,33,5.0,2,1.0,,60.0,,come as a guest leave as a friend,2017-04-15 12:50:29.155942,41.371337,2.147272,0101000020E61000009EEE3CF19C2D0140BA6587F887AF4440
14351139,1076,28617089,Private room,,Barcelona,,Sants-Montjuïc,1,0.0,2,1.0,,53.0,,Habitación Doble en la mejor zona de PobleSec Bcn.,2017-04-15 12:50:29.152183,41.373331,2.158548,0101000020E610000009C556D0B44401409FCA694FC9AF4440
13058228,1076,35836466,Private room,,Barcelona,,Sants-Montjuïc,0,0.0,2,1.0,,43.0,,wohnung mit 70qm terasse im herzen von poble sec,2017-04-15 12:50:29.149465,41.373388,2.159249,0101000020E61000009A5DF75624460140035C902DCBAF4440
16171039,1076,105563286,Private room,,Barcelona,,Sants-Montjuïc,0,0.0,2,1.0,,53.0,,My Bitcoin Loft,2017-04-15 12:50:29.147043,41.374275,2.157847,0101000020E6100000772CB64945430140EE5A423EE8AF4440
2208334,1076,11263999,Private room,,Barcelona,,Sants-Montjuïc,2,0.0,2,1.0,,55.0,,Double room with magnificent views,2017-04-15 12:50:29.139260,41.370232,2.157983,0101000020E61000007D9752978C43014062F71DC363AF4440
17953069,1076,122804010,Private room,,Barcelona,,Eixample,0,0.0,2,1.0,,55.0,,2 - Habitación doble a lado de Sants Station,2017-04-15 12:50:29.136947,41.380568,2.144698,0101000020E6100000745FCE6C57280140BAF3C473B6B04440
2926903,1076,14945304,Private room,,Barcelona,,Eixample,1,0.0,2,1.0,,49.0,,Gorgeous Suite Space!!,2017-04-15 12:50:28.049058,41.379195,2.156044,0101000020E61000006DE525FF933F014043E7357689B04440
13030914,1076,28869862,Private room,,Barcelona,,Sants-Montjuïc,0,0.0,1,1.0,,49.0,,CAMERA DOPPIA IN PLAZA DE ESPANYA,2017-04-15 12:50:28.042208,41.37318,2.142843,0101000020E610000042B3EBDE8A240140B9C2BB5CC4AF4440
6340237,1076,32060498,Private room,,Barcelona,,Sants-Montjuïc,9,4.0,2,1.0,,49.0,,Habitación en Barcelona In6,2017-04-15 12:50:28.039922,41.369925,2.14347,0101000020E61000002FA86F99D3250140857CD0B359AF4440
14736263,1076,77633060,Private room,,Barcelona,,Sants-Montjuïc,2,0.0,2,1.0,,43.0,,Barcelona Sants renfe 1min party house ROOM B,2017-04-15 12:50:28.037857,41.377929,2.14382,0101000020E6100000F415A4198B260140E19A3BFA5FB04440
15754734,1076,101843046,Private room,,Barcelona,,Sants-Montjuïc,4,3.0,4,1.0,,43.0,,Comfortable Double Room Next to Plaza España,2017-04-15 12:50:28.035566,41.371286,2.148771,0101000020E6100000E8BE9CD9AE30014038BBB54C86AF4440
9458953,1076,8719516,Private room,,Barcelona,,Sants-Montjuïc,8,4.5,2,1.0,,43.0,,DOUBLE ROOM WITH AMAZING VIEW BCN,2017-04-15 12:50:28.031596,41.370616,2.158301,0101000020E61000008C648F5033440140EAAF575870AF4440
10245438,1076,52660369,Private room,,Barcelona,,Sants-Montjuïc,3,5.0,2,1.0,,55.0,,HABITACIÓN DOBLE EN BUHARDILLA,2017-04-15 12:50:26.546774,41.37057,2.146845,0101000020E610000022A64412BD2C01407A7077D66EAF4440
11219130,1076,1654782,Private room,,Barcelona,,Sants-Montjuïc,13,5.0,2,1.0,,60.0,,Private room in cosy flat,2017-04-15 12:50:26.544535,41.371059,2.15924,0101000020E610000067B8019F1F46014078F17EDC7EAF4440
6876612,1076,2571838,Private room,,Barcelona,,Sants-Montjuïc,1,0.0,2,1.0,,55.0,,Double bedroom with balcony at PlEspaña,2017-04-15 12:50:26.538113,41.375069,2.144653,0101000020E6100000742502D53F280140295FD04202B04440
