room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
18512446,1225,128496647,Entire home/apt,,Barcelona,,Eixample,0,0.0,2,1.0,,112.0,,Cosy and quiet studio in Sagrada Familia,2017-05-13 05:24:46.875587,41.403691,2.181363,0101000020E6100000B6A2CD716E73014043588D25ACB34440
2319608,1225,11846024,Entire home/apt,,Barcelona,,Eixample,40,4.5,6,3.0,,124.0,,"New apartment, 6 pers, free WiFi",2017-05-13 05:24:46.872581,41.398302,2.179191,0101000020E610000079E6E5B0FB6E014038F7578FFBB24440
17962283,1225,92940207,Entire home/apt,,Barcelona,,Eixample,0,0.0,2,1.0,,124.0,,Apartment in front of Sagrada Familia!,2017-05-13 05:24:46.868997,41.404475,2.174901,0101000020E6100000344DD87E32660140598638D6C5B34440
1029587,1225,5664950,Entire home/apt,,Barcelona,,Sant Martí,118,4.5,6,2.0,,112.0,,DIAGONAL MAR BELLA - NICE CITY VIEW,2017-05-13 05:24:46.866127,41.407661,2.202948,0101000020E6100000124F7633A39F0140656D533C2EB44440
14990521,1225,30585121,Entire home/apt,,Barcelona,,Sant Martí,2,0.0,5,2.0,,111.0,,"Central Apartment next to the Beach, Diagonal Mar",2017-05-13 05:24:46.860087,41.409336,2.211236,0101000020E610000021E7FD7F9CB00140A9893E1F65B44440
16177440,1225,13695732,Entire home/apt,,Barcelona,,Horta-Guinardó,18,4.5,7,3.0,,112.0,,Apartment C PARKING FREE SAGRADA FAMILIA,2017-05-13 05:24:46.853980,41.417788,2.179711,0101000020E610000006DA1D520C700140A454C2137AB54440
18212478,1225,112712877,Entire home/apt,,Barcelona,,Eixample,0,0.0,4,2.0,,124.0,,Un piso  es muy grande  y limpia  !!,2017-05-13 05:24:46.850603,41.407012,2.176303,0101000020E6100000567E198C116901402F8A1EF818B44440
16059042,1225,29988700,Entire home/apt,,Barcelona,,Sant Martí,21,4.5,6,2.0,,117.0,,☀ Super Barca Loft near Beach | FREE PARKING ☀,2017-05-13 05:24:46.848486,41.403836,2.19596,0101000020E6100000E197FA79539101404679E6E5B0B34440
18521436,1225,95565455,Entire home/apt,,Barcelona,,Sant Martí,1,0.0,6,2.0,,111.0,,LUXURY FLAT PORT FORUM BARCELONA,2017-05-13 05:24:46.839709,41.413668,2.219062,0101000020E6100000EE5EEE93A3C001406CB3B112F3B44440
13195811,1225,49473672,Entire home/apt,,Barcelona,,Sant Martí,5,4.0,5,3.0,,112.0,,Smiling sea Barcelona))),2017-05-13 05:24:46.835446,41.415448,2.215897,0101000020E6100000A46FD23428BA014024986A662DB54440
16647309,1225,91623394,Entire home/apt,,Barcelona,,Eixample,0,0.0,6,2.0,,106.0,,CenterHouse,2017-05-13 05:24:46.051214,41.392036,2.154473,0101000020E610000089EB18575C3C0140656D533C2EB24440
9661897,1225,49918232,Entire home/apt,,Barcelona,,Horta-Guinardó,28,5.0,4,2.0,,117.0,,FAMILY GAUDI TERRACE,2017-05-13 05:24:46.046241,41.410935,2.170665,0101000020E610000021938C9C855D014011E4A08499B44440
10530759,1225,3972936,Entire home/apt,,Barcelona,,Sant Martí,49,4.5,2,0.0,,115.0,,LetsGoBarcelona Designer Studio close to the Beach,2017-05-13 05:24:46.043356,41.404015,2.199063,0101000020E6100000CBBF9657AE970140F60B76C3B6B34440
58512,1225,280070,Entire home/apt,,Barcelona,,Sant Martí,270,4.5,6,3.0,,106.0,,Piso de DISEÑO@Hospital de Sant Pau,2017-05-13 05:24:46.031980,41.41099,2.181188,0101000020E6100000D36BB3B112730140D47D00529BB44440
6266558,1225,3397801,Entire home/apt,,Barcelona,,Horta-Guinardó,43,4.5,2,0.0,,112.0,,Charming Park Guell Jacuzzi loft!!!,2017-05-13 05:24:46.022778,41.415678,2.161818,0101000020E6100000A73B4F3C674B014056D5CBEF34B54440
15236260,1225,23344824,Entire home/apt,,Barcelona,,Horta-Guinardó,44,4.5,2,1.0,,114.0,,Panoramic Love Nest Barcelona,2017-05-13 05:24:46.015642,41.419274,2.167197,0101000020E61000001CEA77616B56014014083BC5AAB54440
2830712,1225,14162823,Entire home/apt,,Barcelona,,Eixample,132,4.5,6,2.0,,104.0,,Stylish flat in Rambla Catalunya,2017-05-13 05:24:45.249495,41.392665,2.161472,0101000020E6100000F8C1F9D4B14A014055A4C2D842B24440
18073478,1225,71114069,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,3,1.0,,112.0,,Precioso apartamento en el Born,2017-05-13 05:24:45.246992,41.385557,2.183313,0101000020E610000004745FCE6C77014037DF88EE59B14440
7488858,1225,3744544,Entire home/apt,,Barcelona,,Gràcia,0,0.0,4,2.0,,112.0,,ideal piso de diseño en Gracia,2017-05-13 05:24:45.244954,41.398616,2.159851,0101000020E6100000F9DC09F65F470140C7D45DD905B34440
1580504,1225,4217311,Entire home/apt,,Barcelona,,Eixample,8,5.0,8,3.0,,106.0,,Apartamento en Sagrada Familia 3 h,2017-05-13 05:24:45.242305,41.410428,2.176827,0101000020E6100000F9653046246A01406DAE9AE788B44440
17837732,1225,11078628,Entire home/apt,,Barcelona,,Sant Martí,3,4.0,4,2.0,,124.0,,Trendy Clot Apartment,2017-05-13 05:24:45.240036,41.40672,2.186157,0101000020E61000002D5F97E13F7D01408750A5660FB44440
7992304,1225,71615,Entire home/apt,,Barcelona,,Eixample,3,4.0,4,2.0,,110.0,,Ap close to Passeig de Gracia,2017-05-13 05:24:45.237505,41.389187,2.150058,0101000020E61000007D06D49B51330140A1832EE1D0B14440
15908630,1225,39433138,Entire home/apt,,Barcelona,,Sants-Montjuïc,3,4.0,4,2.0,,112.0,,"Doble Room, Next to the Camp Nou",2017-05-13 05:24:45.234885,41.379974,2.133669,0101000020E610000085E97B0DC111014047AAEFFCA2B04440
11997189,1225,64050315,Entire home/apt,,Barcelona,,Eixample,6,4.0,6,2.0,,124.0,,Central cosy 2 bedroom apartment,2017-05-13 05:24:45.232546,41.392477,2.169533,0101000020E6100000FDBD141E345B014052B7B3AF3CB24440
13724894,1225,80242246,Entire home/apt,,Barcelona,,Ciutat Vella,22,4.0,4,1.0,,112.0,,Уютная квартира,2017-05-13 05:24:45.229878,41.377239,2.168242,0101000020E61000005182FE428F5801404CE3175E49B04440
16905902,1225,102947901,Entire home/apt,,Barcelona,,Eixample,0,0.0,6,2.0,,111.0,,"Plaza Catalunya VI, Friendly Rentals",2017-05-13 05:24:45.227512,41.389698,2.171678,0101000020E6100000A08A1BB7985F014087A8C29FE1B14440
777656,1225,4101218,Entire home/apt,,Barcelona,,Eixample,17,4.5,4,1.0,,117.0,,2 pièces lumineux Plaça d'Espanya,2017-05-13 05:24:44.182705,41.380893,2.147098,0101000020E6100000C1745AB7412D01403E23111AC1B04440
4843329,1225,24926399,Entire home/apt,,Barcelona,,Gràcia,60,5.0,7,3.0,,117.0,,Park Güell house with terrace,2017-05-13 05:24:43.364284,41.41801,2.142384,0101000020E610000010CAFB389A23014053B3075A81B54440
1271983,1225,6922907,Entire home/apt,,Barcelona,,Ciutat Vella,204,4.5,2,1.0,,112.0,,Cozy apartment/studio i Born,2017-05-13 05:24:43.362284,41.385182,2.18082,0101000020E6100000A7B393C1517201400281CEA44DB14440
14811230,1225,27631128,Entire home/apt,,Barcelona,,Ciutat Vella,2,0.0,3,1.0,,112.0,,Piso acogedor en pleno centro,2017-05-13 05:24:43.359795,41.38035,2.180835,0101000020E6100000FCC6D79E597201404D840D4FAFB04440
5453956,1225,9822728,Entire home/apt,,Barcelona,,Eixample,39,4.5,4,1.0,,117.0,,Confortable Gaudí Views - Perfecto para parejas,2017-05-13 05:24:43.354365,41.410523,2.174838,0101000020E6100000CDC8207711660140BEA085048CB44440
17195956,1225,110831330,Entire home/apt,,Barcelona,,Ciutat Vella,8,4.0,4,1.0,,112.0,,"Apartamento m0- wifi , playa 200mrs, centro",2017-05-13 05:24:43.352096,41.380739,2.1885,0101000020E6100000355EBA490C820140E7A7380EBCB04440
273932,1225,1432835,Entire home/apt,,Barcelona,,Eixample,75,4.5,4,2.0,,112.0,,Oriental Design apartment,2017-05-13 05:24:43.347894,41.39053,2.157939,0101000020E6100000821ABE8575430140AE0D15E3FCB14440
5683218,1225,1597933,Entire home/apt,,Barcelona,,Sant Martí,74,5.0,3,1.0,,106.0,,MIK's spacious 1 bedroom apartment near the beach,2017-05-13 05:24:43.338492,41.408967,2.209847,0101000020E6100000484F9143C4AD01405512D90759B44440
5015728,1225,14580203,Entire home/apt,,Barcelona,,Gràcia,24,5.0,3,1.0,,112.0,,"Gràcia, Cocoon Apartment",2017-05-13 05:24:43.335827,41.402668,2.159901,0101000020E610000015C8EC2C7A470140A79201A08AB34440
9897617,1225,299462,Entire home/apt,,Barcelona,,Gràcia,40,5.0,4,0.0,,112.0,,Cozy studio for 4 ppl near P.Gracia,2017-05-13 05:24:43.331214,41.397949,2.156907,0101000020E6100000971B0C7558410140EA3C2AFEEFB24440
18283527,1225,126421754,Entire home/apt,,Barcelona,,Sant Martí,0,0.0,5,2.0,,124.0,,Two bedroom flat in Ciutadella heart,2017-05-13 05:24:42.570413,41.392347,2.190243,0101000020E6100000EB573A1F9E85014084D72E6D38B24440
3172290,1225,10380563,Entire home/apt,,Barcelona,,Eixample,9,4.5,5,3.0,,117.0,,Central Apartment fo 5 guests (3 Bedrooms) G0,2017-05-13 05:24:42.567586,41.392245,2.170906,0101000020E61000007B8505F7035E014080828B1535B24440
17196635,1225,115760610,Entire home/apt,,Barcelona,,Sant Martí,4,4.5,8,4.0,,111.0,,MARINA - Apartamento para grupos grandes!!,2017-05-13 05:24:42.563833,41.394046,2.188915,0101000020E61000006DCA15DEE5820140508F6D1970B24440
6724391,1225,32037490,Entire home/apt,,Barcelona,,Sarrià-Sant Gervasi,27,4.5,6,4.0,,124.0,,Spacious and Design 4 Bedroom with balcony,2017-05-13 05:24:42.558444,41.395861,2.148433,0101000020E6100000662D05A4FD2F01408461C092ABB24440
10738727,1225,5784650,Entire home/apt,,Barcelona,,Sants-Montjuïc,27,4.5,4,1.0,,111.0,,Apartment Amposta,2017-05-13 05:24:42.556128,41.3706,2.148641,0101000020E610000005C24EB16A300140E5F21FD26FAF4440
335814,1225,1694055,Entire home/apt,,Barcelona,,Eixample,18,4.0,8,3.0,,106.0,,HABITACION SOLEADA con Balcon,2017-05-13 05:24:42.552081,41.398207,2.165463,0101000020E61000009A95ED43DE520140E6046D72F8B24440
15658372,1225,96299106,Entire home/apt,,Barcelona,,Eixample,23,4.5,2,1.0,,112.0,,"Sagrada Familia, Study Room",2017-05-13 05:24:42.549255,41.39915,2.172973,0101000020E610000062BA10AB3F6201406519E25817B34440
17584727,1225,102947901,Entire home/apt,,Barcelona,,Eixample,0,0.0,6,2.0,,111.0,,"Plaza Catalunya IV, Friendly Rentals",2017-05-13 05:24:42.547002,41.388179,2.171467,0101000020E6100000F0BE2A172A5F01403BFF76D9AFB14440
9572390,1225,10704,Entire home/apt,,Barcelona,,Sants-Montjuïc,2,0.0,5,2.0,,106.0,,Sants 2 bdr apartment with terrace,2017-05-13 05:24:42.544743,41.378658,2.136621,0101000020E6100000149337C0CC170140342F87DD77B04440
17504780,1225,115298647,Entire home/apt,,Barcelona,,Sants-Montjuïc,0,0.0,3,2.0,,111.0,,Cozy and sunny apartement with 2 Bathroom,2017-05-13 05:24:42.540951,41.372984,2.162751,0101000020E610000060217365504D014034F790F0BDAF4440
16223583,1225,42939845,Entire home/apt,,Barcelona,,Ciutat Vella,28,4.5,2,0.0,,112.0,,LUXURY LOFT IN PRIME LOCATION,2017-05-13 05:24:42.538096,41.38229,2.180002,0101000020E61000007CB779E3A47001403ECBF3E0EEB04440
14372554,1225,20442568,Entire home/apt,,Barcelona,,Sant Martí,2,0.0,2,1.0,,112.0,,LUMINOUS BCN LOFT! SUPER VIEWS!,2017-05-13 05:24:42.535188,41.396624,2.1896,0101000020E6100000A3923A014D84014084674293C4B24440
16105852,1225,54310958,Entire home/apt,,Barcelona,,Eixample,1,0.0,4,1.0,,112.0,,Sagrada Familia Apartment D,2017-05-13 05:24:42.532547,41.403746,2.171828,0101000020E6100000F54BC45BE75F014006F2ECF2ADB34440
11881755,1225,5314573,Entire home/apt,,Barcelona,,Gràcia,24,5.0,4,3.0,,112.0,,Apartment in Barcelona,2017-05-13 05:24:41.763016,41.41221,2.142518,0101000020E61000000ABB287AE0230140C68A1A4CC3B44440
6444737,1225,33644849,Entire home/apt,,Barcelona,,Eixample,88,4.5,6,2.0,,111.0,,Superb attic in front of La Pedrera,2017-05-13 05:24:41.760504,41.394836,2.16048,0101000020E6100000F14BFDBCA948014048A46DFC89B24440
1150128,1225,6299958,Entire home/apt,,Barcelona,,Sarrià-Sant Gervasi,27,5.0,4,1.0,,106.0,,Nice apartment with common terrace.,2017-05-13 05:24:41.757131,41.410441,2.139737,0101000020E61000004754A86E2E1E014001F8A75489B44440
17039207,1225,114338664,Entire home/apt,,Barcelona,,Gràcia,11,5.0,2,1.0,,112.0,,NUEVO APARTAMENTO CON TERRAZA 4 minutos a pie de Paseo de Gracia H7YOG21,2017-05-13 05:24:41.752416,41.399241,2.157514,0101000020E6100000124C35B396420140761C3F541AB34440
18566167,1225,128895365,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,2,1.0,,124.0,,Design floor in the heart of BCN,2017-05-13 05:24:41.747963,41.375521,2.169543,0101000020E61000003620425C395B014009FB761211B04440
16433789,1225,54310958,Entire home/apt,,Barcelona,,Gràcia,2,0.0,2,1.0,,117.0,,Loft Grassot Apartment,2017-05-13 05:24:41.744357,41.404515,2.166268,0101000020E61000007BF8325184540140E8DEC325C7B34440
18385757,1225,36881329,Entire home/apt,,Barcelona,,Eixample,0,0.0,5,3.0,,111.0,,Bellissimo  appartamento centro Barcellona,2017-05-13 05:24:41.739871,41.390435,2.1602,0101000020E6100000B98D06F0164801405C1B2AC6F9B14440
3366295,1225,2041901,Entire home/apt,,Barcelona,,Eixample,25,4.5,6,2.0,,106.0,,"Al lado Sagrada Familia, Wi-Fi, A/C",2017-05-13 05:24:41.736785,41.40457,2.181176,0101000020E61000008E8F16670C730140AB7823F3C8B34440
10028225,1225,51485895,Entire home/apt,,Barcelona,,Ciutat Vella,48,5.0,4,2.0,,124.0,,Big Terrace Attic in El Born,2017-05-13 05:24:41.734356,41.384852,2.181592,0101000020E6100000CCB8A981E67301406DE690D442B14440
16432297,1225,54310958,Entire home/apt,,Barcelona,,Eixample,0,0.0,4,2.0,,118.0,,New San Juan Apartment,2017-05-13 05:24:41.729889,41.396753,2.172274,0101000020E6100000DC9BDF30D160014081CB63CDC8B24440
4510598,1225,21558846,Entire home/apt,,Barcelona,,Sants-Montjuïc,102,5.0,8,3.0,,112.0,,Sunny apartment with parking,2017-05-13 05:24:41.726713,41.380431,2.132676,0101000020E610000078B6476FB80F01403AB187F6B1B04440
9659171,1225,49918232,Entire home/apt,,Barcelona,,Gràcia,18,5.0,5,2.0,,117.0,,FAMILY GUELL GRÀCIA,2017-05-13 05:24:41.716482,41.407486,2.150041,0101000020E61000001C7920B248330140F7C9518028B44440
536645,1225,251975,Entire home/apt,,Barcelona,,Gràcia,26,5.0,2,1.0,,106.0,,Loft-like flat close to Park Güell,2017-05-13 05:24:40.917569,41.418143,2.15077,0101000020E61000004DBED9E6C63401409206B7B585B54440
12359139,1225,66754888,Entire home/apt,,Barcelona,,Eixample,27,4.5,5,2.0,,112.0,,Quiet and central apartment,2017-05-13 05:24:40.915087,41.390081,2.150395,0101000020E6100000F9DA334B023401403FE5982CEEB14440
829660,1225,1200218,Entire home/apt,,Barcelona,,Eixample,129,4.5,6,3.0,,122.0,,Charming & very cosy Atico w/Wifi,2017-05-13 05:24:40.912672,41.379095,2.159405,0101000020E6100000118DEE2076460140DF89592F86B04440
15557521,1225,1310304,Entire home/apt,,Barcelona,,Sants-Montjuïc,9,4.5,4,3.0,,106.0,,"Barcelona Port apartment. Cozy, confi & location",2017-05-13 05:24:40.910427,41.374,2.172239,0101000020E610000015C440D7BE6001401D5A643BDFAF4440
14146577,1225,85438783,Entire home/apt,,Barcelona,,Eixample,34,4.5,2,1.0,,106.0,,HEART OF BCN  - 1 bed modern apartment WIFI,2017-05-13 05:24:40.906129,41.383766,2.163493,0101000020E6100000DAFF006BD54E01408BA8893E1FB14440
14152120,1225,3479346,Entire home/apt,,Barcelona,,Ciutat Vella,52,5.0,4,0.0,,111.0,,Cool loft in the center of the city,2017-05-13 05:24:40.902615,41.386689,2.171867,0101000020E6100000D31742CEFB5F0140895C70067FB14440
9895122,1225,383697,Entire home/apt,,Barcelona,,Sants-Montjuïc,20,4.5,3,1.0,,124.0,,TRIPLE STUDIO WITH KITCHENETTE,2017-05-13 05:24:40.898372,41.373853,2.164203,0101000020E61000009F3D97A9495001407841446ADAAF4440
1402772,1225,612665,Entire home/apt,,Barcelona,,Eixample,71,4.5,4,1.0,,124.0,,AMAZING LOCATION DESIGN APARTMENT,2017-05-13 05:24:40.895434,41.390465,2.174966,0101000020E6100000A54BFF9254660140C79DD2C1FAB14440
6708153,1225,23377306,Entire home/apt,,Barcelona,,Eixample,13,4.0,6,2.0,,106.0,,APARTMENT BOUTIQUE SAGRADA FAMILIA,2017-05-13 05:24:40.892930,41.398556,2.17766,0101000020E610000079758E01D96B0140F2CF0CE203B34440
5328599,1225,14120404,Entire home/apt,,Barcelona,,Sant Martí,130,4.5,4,2.0,,114.0,,Private Terrace in Poblenou,2017-05-13 05:24:40.888327,41.401172,2.195098,0101000020E6100000BD1E4C8A8F8F01401409A69A59B34440
4212751,1225,21825503,Entire home/apt,,Barcelona,,Ciutat Vella,29,5.0,6,2.0,,111.0,,Apartment Ramblas 4 - Palou Suites,2017-05-13 05:24:40.886024,41.378136,2.172498,0101000020E6100000D600A5A1466101405AB8ACC266B04440
17127310,1225,110831330,Entire home/apt,,Barcelona,,Ciutat Vella,4,4.5,4,1.0,,124.0,,"Close to Ramblas, wifi, quite, nice and clean",2017-05-13 05:24:40.883767,41.38111,2.174211,0101000020E6100000E1D39CBCC8640140DB166536C8B04440
6639130,1225,33644849,Entire home/apt,,Barcelona,,Eixample,100,4.5,6,2.0,,112.0,,Majestic Flat in Paseo de Gracia,2017-05-13 05:24:40.881021,41.394705,2.161145,0101000020E6100000B54FC763064A0140AA4885B185B24440
11159279,1225,58031906,Entire home/apt,,Barcelona,,Gràcia,9,4.5,6,2.0,,113.0,,HVA F Augusta Jardín,2017-05-13 05:24:40.878859,41.400241,2.151768,0101000020E610000077A22424D236014059C2DA183BB34440
17746844,1225,8157090,Entire home/apt,,Barcelona,,Ciutat Vella,1,0.0,2,1.0,,124.0,,BORNE 1,2017-05-13 05:24:40.876149,41.388062,2.177678,0101000020E6100000DFBF7971E26B01400169FF03ACB14440
1196447,1225,6521082,Entire home/apt,,Barcelona,,Sants-Montjuïc,3,4.5,6,3.0,,122.0,,Camp Nou Stadium Apartment,2017-05-13 05:24:40.179592,41.377535,2.127986,0101000020E610000050C422861D060140350C1F1153B04440
17567474,1225,6227700,Entire home/apt,,Barcelona,,Ciutat Vella,5,3.0,2,0.0,,111.0,,Couples cosy flat in BCN CENTRE,2017-05-13 05:24:40.172692,41.388808,2.176333,0101000020E610000001A5A146216901402A36E675C4B14440
15815550,1225,21483975,Entire home/apt,,Barcelona,,Eixample,8,5.0,6,2.0,,112.0,,Art House Maiol II with nice terrace,2017-05-13 05:24:40.170615,41.402858,2.173926,0101000020E61000008C648F50336401404B77D7D990B34440
1690721,1225,7181396,Entire home/apt,,Barcelona,,Eixample,44,4.5,5,3.0,,112.0,,SAGRADA FAMILIA FLAT SOLARIUM 3 ROOMS,2017-05-13 05:24:40.168171,41.398299,2.173609,0101000020E610000082548A1D8D630140C7832D76FBB24440
2922353,1225,14871323,Entire home/apt,,Barcelona,,Sants-Montjuïc,2,0.0,6,2.0,,124.0,,2 bedroom next to Fira - España 3,2017-05-13 05:24:40.162886,41.375643,2.142378,0101000020E6100000EE5BAD139723014054FCDF1115B04440
6725113,1225,32037490,Entire home/apt,,Barcelona,,Eixample,23,4.5,8,4.0,,112.0,,"Gaudi Avenue, Sagrada Familia 8 people",2017-05-13 05:24:40.160197,41.401236,2.174023,0101000020E6100000B403AE2B666401402AFD84B35BB34440
73643,1225,385249,Entire home/apt,,Barcelona,,Sants-Montjuïc,11,4.0,6,3.0,,112.0,,Salva B1 - VivoBarcelona Apts.,2017-05-13 05:24:40.157223,41.371963,2.163855,0101000020E6100000E449D235934F01403929CC7B9CAF4440
8086754,1225,42706161,Entire home/apt,,Barcelona,,Horta-Guinardó,56,4.0,8,0.0,,112.0,,Loft Guinardó,2017-05-13 05:24:40.154519,41.418222,2.171331,0101000020E6100000EB538EC9E25E0140DE3B6A4C88B54440
2654809,1225,9203268,Entire home/apt,,Barcelona,,Sants-Montjuïc,17,4.0,6,2.0,,111.0,,Barcelona Sants - 4/6 personas,2017-05-13 05:24:40.151591,41.381406,2.136945,0101000020E610000046CEC29E76180140C43F6CE9D1B04440
17902039,1225,113811640,Entire home/apt,,Barcelona,,Sant Martí,0,0.0,7,4.0,,124.0,,Bright apartment near the beach,2017-05-13 05:24:40.149276,41.413793,2.211623,0101000020E6100000B9A6406667B101402828452BF7B44440
12894713,1225,3556337,Entire home/apt,,Barcelona,,Gràcia,5,4.5,6,2.0,,112.0,,2 bdrs apartment with balcony in central Gracia.,2017-05-13 05:24:40.146408,41.401314,2.159242,0101000020E6100000723271AB20460140A6B6D4415EB34440
1365897,1225,6172706,Entire home/apt,,Barcelona,,Eixample,12,5.0,6,2.0,,112.0,,"Bonito, tranquilo y céntrico piso.",2017-05-13 05:24:40.143500,41.387466,2.152045,0101000020E61000009E29745E63370140EE27637C98B14440
1188233,1225,1422875,Entire home/apt,,Barcelona,,Sants-Montjuïc,25,4.5,6,3.0,,112.0,,Cozy flat in the center of BCN,2017-05-13 05:24:40.140410,41.374122,2.164322,0101000020E6100000431B800D88500140685BCD3AE3AF4440
13179070,1225,14871323,Entire home/apt,,Barcelona,,Sants-Montjuïc,4,4.0,4,2.0,,124.0,,Beautiful balconies in Plaza España,2017-05-13 05:24:40.138272,41.373274,2.143299,0101000020E6100000626534F2792501403B394371C7AF4440
18468470,1225,128069327,Entire home/apt,,Barcelona,,Ciutat Vella,0,0.0,3,0.0,,124.0,,historical apartment 32  el born,2017-05-13 05:24:40.135018,41.38474,2.18132,0101000020E6100000C1E270E65773014045BB0A293FB14440
9380158,1225,27573426,Entire home/apt,,Barcelona,,Gràcia,15,5.0,4,1.0,,106.0,,Parc Güell- Unbeatable views and great location,2017-05-13 05:24:38.560401,41.412505,2.144852,0101000020E6100000E014562AA8280140DF37BEF6CCB44440
3023325,1225,15016772,Entire home/apt,,Barcelona,,Sants-Montjuïc,67,5.0,4,2.0,,106.0,,Cozy apartment (Sants Station),2017-05-13 05:24:38.557462,41.378071,2.13492,0101000020E61000004E9CDCEF5014014073486AA164B04440
6820145,1225,35689823,Entire home/apt,,Barcelona,,Ciutat Vella,96,4.5,2,1.0,,124.0,,APARTMENT COLOM 2,2017-05-13 05:24:38.550806,41.379473,2.175161,0101000020E6100000FA4674CFBA660140855B3E9292B04440
320506,1225,1642180,Entire home/apt,,Barcelona,,Sants-Montjuïc,28,4.5,2,1.0,,111.0,,The Loft Barcelona,2017-05-13 05:24:38.541053,41.371859,2.168032,0101000020E6100000A87345292158014094DC611399AF4440
2860194,1225,6166581,Entire home/apt,,Barcelona,,Eixample,181,4.5,5,1.0,,112.0,,Amazing apartment WIFI in center ,2017-05-13 05:24:38.534138,41.3906,2.173341,0101000020E61000008F72309B00630140A7E8482EFFB14440
9986178,1225,24177368,Entire home/apt,,Barcelona,,Ciutat Vella,50,4.5,4,1.0,,112.0,,*BORN AREA BRAND NEW MODERN FLAT*,2017-05-13 05:24:38.531962,41.388078,2.178388,0101000020E6100000A4FD0FB0566D01400726378AACB14440
11159286,1225,58031906,Entire home/apt,,Barcelona,,Gràcia,9,5.0,6,2.0,,113.0,,HVA C Augusta Garden,2017-05-13 05:24:38.529860,41.401021,2.152618,0101000020E6100000573F36C98F3801402E01F8A754B34440
8881364,1225,46159733,Entire home/apt,,Barcelona,,Sants-Montjuïc,99,5.0,5,2.0,,111.0,,VALLS I -Antique & Modernist Apt-,2017-05-13 05:24:38.526657,41.379663,2.137397,0101000020E6100000508C2C9963190140294014CC98B04440
4772996,1225,24618689,Entire home/apt,,Barcelona,,Ciutat Vella,101,4.5,4,1.0,,110.0,,Charming Flat-Central BCN,2017-05-13 05:24:38.523820,41.38061,2.16347,0101000020E61000005704FF5BC94E0140E94317D4B7B04440
10937386,1225,5184220,Entire home/apt,,Barcelona,,Ciutat Vella,53,4.5,4,2.0,,112.0,,Loft with terrace in old town,2017-05-13 05:24:38.521060,41.379697,2.165605,0101000020E6100000C16ED8B628530140D5B14AE999B04440
8021692,1225,40676061,Entire home/apt,,Barcelona,,Ciutat Vella,9,5.0,4,2.0,,112.0,,Plaza Catalunya Modern Pleasure,2017-05-13 05:24:38.511499,41.38892,2.177037,0101000020E6100000A374E95F926A014052616C21C8B14440
4206250,1225,21825503,Entire home/apt,,Barcelona,,Ciutat Vella,39,4.5,6,2.0,,111.0,,Apartment Ramblas 1 - Palou Suites,2017-05-13 05:24:37.379896,41.377467,2.174728,0101000020E61000005C902DCBD7650140DD28B2D650B04440
12641275,1225,67094828,Entire home/apt,,Barcelona,,Eixample,51,5.0,2,1.0,,112.0,,Ático de diseño y terraza privada en el Eixample.,2017-05-13 05:24:37.374899,41.395815,2.169991,0101000020E610000029EACC3D245C01401422E010AAB24440
2967668,1225,2041901,Entire home/apt,,Barcelona,,Eixample,24,5.0,4,2.0,,117.0,,Gaudí - Sagrada Familia,2017-05-13 05:24:37.372011,41.406191,2.175427,0101000020E6100000E2AE5E4546670140FB761211FEB34440
17558125,1225,119171444,Entire home/apt,,Barcelona,,Sants-Montjuïc,1,0.0,4,2.0,,112.0,,Piso agradable y luminoso cerca del mar,2017-05-13 05:24:37.368573,41.372438,2.168398,0101000020E6100000C8B1F50CE1580140D2E4620CACAF4440
16474900,1225,101431067,Entire home/apt,,Barcelona,,Sants-Montjuïc,14,4.5,2,1.0,,106.0,,❤ Central Sunny Double Room Balcony,2017-05-13 05:24:37.362857,41.372994,2.170058,0101000020E6100000A662635E475C014057CD7344BEAF4440
4213133,1225,21825503,Entire home/apt,,Barcelona,,Ciutat Vella,37,4.5,6,2.0,,111.0,,Apartment Ramblas 8 - Palou Suites,2017-05-13 05:24:37.360412,41.379456,2.17253,0101000020E61000008CA19C6857610140AF22A30392B04440
4207444,1225,21825503,Entire home/apt,,Barcelona,,Ciutat Vella,21,4.5,6,2.0,,111.0,,Apartment Ramblas 3 - Palou Suites,2017-05-13 05:24:37.357100,41.377549,2.174315,0101000020E6100000309E4143FF6401409AD18F8653B04440
16200186,1225,57935558,Entire home/apt,,Barcelona,,Eixample,19,5.0,4,2.0,,124.0,,(A1)HOMEnFUN 2 Rooms Apartment in Plaza Catalunya,2017-05-13 05:24:37.352474,41.38851,2.167103,0101000020E6100000068200193A560140A01518B2BAB14440
801237,1225,4217311,Entire home/apt,,Barcelona,,Sant Martí,33,5.0,8,3.0,,106.0,,Apartamento soleado en Eixample,2017-05-13 05:24:37.347820,41.411755,2.175948,0101000020E6100000745FCE6C57680140747B4963B4B44440
2456038,1225,2861451,Entire home/apt,,Barcelona,,Gràcia,36,4.0,4,2.0,,111.0,,2 bedroom sleeps 4 in gracia distct,2017-05-13 05:24:37.343118,41.403407,2.160369,0101000020E61000007A56D28A6F4801401EFD2FD7A2B34440
